column1,upload,latency,server_id,upload_bytes,packet_loss,download,jitter,download_bytes
2022-06-03 17:15:00,49.226847812095,130.677,1779.0,88614229.0,0.0,66.5782206433,2.522,93777600.0
2022-06-03 17:20:00,46.607325556424996,132.541,1779.0,54948872.0,0.0,68.87384456363999,1.945,93830072.0
2022-06-03 17:25:00,49.56628722504,134.676,1779.0,73539496.0,0.0,62.537700680694996,1.59,89658904.0
2022-06-03 17:30:00,47.206179658159996,132.811,1779.0,82285084.0,0.0,69.700161447905,1.958,94082800.0
2022-06-03 17:35:00,48.788172858384996,131.047,1779.0,68868785.0,0.0,69.803509232575,6.979,93537208.0
2022-06-03 17:40:00,48.41823112423,132.67,1779.0,85605250.0,0.0,62.99419027173,3.989,89872272.0
2022-06-03 17:45:00,47.2769194086,132.048,1779.0,79126167.0,0.0,67.39337572268,3.142,95317704.0
2022-06-03 17:50:00,48.277575598009996,131.562,1779.0,82294682.0,0.0,67.4523967224,5.492,95312104.0
2022-06-03 17:55:00,49.03956905303,132.628,1779.0,86871714.0,0.0,64.90077608223,1.599,92113104.0
2022-06-03 18:00:00,48.19542227265,134.52,1779.0,64801297.0,0.341297,64.014583706005,12.777,91018304.0
2022-06-03 18:05:00,49.389361554989996,132.392,1779.0,89280813.0,1.72414,71.074673251105,1.458,94956400.0
2022-06-03 18:10:00,48.37283622398,132.618,1779.0,65419368.0,0.0,69.41804930898999,4.672,96978568.0
2022-06-03 18:15:00,49.291682410805,134.152,1779.0,79384714.0,0.0,69.2822308192,1.643,93105704.0
2022-06-03 18:20:00,47.74013049663,133.232,1779.0,80753862.0,0.0,69.436016534215,4.61,94262000.0
2022-06-03 18:25:00,47.738703799765,131.584,1779.0,66269928.0,0.0,70.12239505539,2.545,94287200.0
2022-06-03 18:30:00,47.586741510155,133.505,1779.0,61750240.0,0.0,67.885982869645,7.908,91753040.0
2022-06-03 18:35:00,42.748156312969996,132.311,1779.0,57764604.0,0.0,68.17316092684,2.364,92309672.0
2022-06-03 18:40:00,49.120448269425,131.537,1779.0,81662027.0,0.0,67.063412018325,3.619,94626104.0
2022-06-03 18:45:00,46.24615762652,132.211,1779.0,76607578.0,0.0,63.907192341984995,2.954,90942600.0
2022-06-03 18:50:00,48.349101176135,132.72,1779.0,84962936.0,0.0,71.00105721874999,3.376,95223904.0
2022-06-03 18:55:00,48.292407141889996,135.598,1779.0,87635436.0,0.0,59.712428900664996,4.095,81196471.0
2022-06-03 19:00:00,49.2169219692,132.971,1779.0,84753795.0,0.0,66.24083353761,1.53,93247000.0
2022-06-03 19:05:00,47.216319124114996,130.865,1779.0,63359676.0,0.0,63.459835136765,4.084,90335304.0
